image_id,item_id,gender,category,view,split,row_in_captions,caption
MEN-Pants-id_00002493-02_7_additional,id_00002493,MEN,Pants,additional,gallery,254,This guy is wearing a long-sleeve shirt with solid color patterns. The shirt is with cotton fabric and its neckline is crew. This guy wears a long trousers. The trousers are with cotton fabric and pure color patterns.
MEN-Pants-id_00002493-03_7_additional,id_00002493,MEN,Pants,additional,gallery,255,"His sweater has long sleeves, cotton fabric and pure color patterns. The neckline of it is crew. The trousers the gentleman wears is of long length. The trousers are with cotton fabric and solid color patterns. There is a hat in his head."
MEN-Pants-id_00002493-04_7_additional,id_00002493,MEN,Pants,additional,gallery,256,"The upper clothing has long sleeves, cotton fabric and solid color patterns. It has a crew neckline. The lower clothing is of long length. The fabric is cotton and it has pure color patterns. There is a hat in his head."
MEN-Pants-id_00002494-01_4_full,id_00002494,MEN,Pants,full,gallery,259,This person is wearing a long-sleeve shirt with solid color patterns. The shirt is with cotton fabric and its neckline is crew. The pants this person wears is of long length. The pants are with cotton fabric and other patterns. The outer clothing this gentleman wears is with cotton fabric and pure color patterns.
MEN-Pants-id_00002565-01_1_front,id_00002565,MEN,Pants,front,gallery,260,"The guy is wearing a short-sleeve shirt with solid color patterns. The shirt is with cotton fabric. It has a crew neckline. The trousers the guy wears is of long length. The trousers are with cotton fabric and solid color patterns. This gentleman also wears an outer clothing, with cotton fabric and solid color patterns. This guy wears a belt."
MEN-Pants-id_00003519-01_1_front,id_00003519,MEN,Pants,front,gallery,280,"The T-shirt the person wears has short sleeves and its fabric is cotton. The pattern of it is color block. It has a round neckline. The person wears a long pants, with cotton fabric and color block patterns."
MEN-Pants-id_00003612-12_1_front,id_00003612,MEN,Pants,front,gallery,289,The gentleman is wearing a short-sleeve T-shirt with floral patterns and a long pants. The T-shirt is with cotton fabric and its neckline is lapel. The pants are with cotton fabric and solid color patterns.
MEN-Pants-id_00003612-13_7_additional,id_00003612,MEN,Pants,additional,gallery,290,"His shirt has short sleeves, cotton fabric and striped patterns. It has a v-shape neckline. The pants this gentleman wears is of long length. The pants are with cotton fabric and pure color patterns."
MEN-Pants-id_00003612-14_1_front,id_00003612,MEN,Pants,front,gallery,291,This guy wears a short-sleeve shirt with pure color patterns. The shirt is with cotton fabric. It has a crew neckline. The trousers this guy wears is of long length. The trousers are with cotton fabric and pure color patterns.
MEN-Pants-id_00003683-05_4_full,id_00003683,MEN,Pants,full,gallery,292,The guy is wearing a short-sleeve shirt with solid color patterns. The shirt is with cotton fabric. It has a round neckline. The pants the guy wears is of long length. The pants are with cotton fabric and solid color patterns.
MEN-Pants-id_00003872-01_7_additional,id_00003872,MEN,Pants,additional,gallery,294,"His shirt has long sleeves, cotton fabric and pure color patterns. It has a crew neckline. This guy wears a long pants. The pants are with cotton fabric and pure color patterns. The outer clothing the person wears is with cotton fabric and pure color patterns."
MEN-Pants-id_00004045-03_7_additional,id_00004045,MEN,Pants,additional,gallery,297,This gentleman is wearing a long-sleeve shirt with solid color patterns. The shirt is with cotton fabric. It has a crew neckline. This gentleman wears a long pants. The pants are with cotton fabric and pure color patterns. The guy has a hat in his head.
MEN-Pants-id_00004045-09_7_additional,id_00004045,MEN,Pants,additional,gallery,299,The person is wearing a medium-sleeve shirt with solid color patterns and a long trousers. The shirt is with denim fabric and its neckline is lapel. The trousers are with cotton fabric and pure color patterns. This gentleman wears a hat.
MEN-Pants-id_00004045-10_7_additional,id_00004045,MEN,Pants,additional,gallery,300,"His shirt has long sleeves, cotton fabric and solid color patterns. The neckline of it is round. The pants this man wears is of long length. The pants are with denim fabric and solid color patterns. This guy is wearing a hat."
MEN-Pants-id_00004767-02_1_front,id_00004767,MEN,Pants,front,gallery,309,"The shirt this guy wears has short sleeves and its fabric is cotton. The pattern of it is pure color. It has a crew neckline. This guy wears a three-quarter trousers, with cotton fabric and solid color patterns. There is an accessory on his wrist."
MEN-Pants-id_00005193-01_4_full,id_00005193,MEN,Pants,full,gallery,314,This gentleman wears a short-sleeve shirt with solid color patterns and long trousers. The shirt is with cotton fabric and it has a crew neckline. The trousers are with cotton fabric and pure color patterns.
MEN-Pants-id_00005213-01_1_front,id_00005213,MEN,Pants,front,gallery,315,"His shirt has short sleeves, cotton fabric and pure color patterns. The pants this gentleman wears is of long length. The pants are with cotton fabric and solid color patterns. The outer clothing this man wears is with cotton fabric and lattice patterns."
MEN-Pants-id_00005213-03_4_full,id_00005213,MEN,Pants,full,gallery,317,This man wears a long-sleeve sweater with pure color patterns. The sweater is with cotton fabric. It has a crew neckline. This man wears a long pants. The pants are with cotton fabric and pure color patterns.
MEN-Pants-id_00005213-04_4_full,id_00005213,MEN,Pants,full,gallery,318,The guy wears a long-sleeve shirt with pure color patterns and long pants. The shirt is with cotton fabric and it has a round neckline. The pants are with cotton fabric and solid color patterns.
MEN-Pants-id_00005213-06_1_front,id_00005213,MEN,Pants,front,gallery,320,This man wears a long-sleeve sweater with solid color patterns and a long pants. The sweater is with cotton fabric and its neckline is round. The pants are with cotton fabric and pure color patterns.
MEN-Pants-id_00005679-01_4_full,id_00005679,MEN,Pants,full,gallery,328,The gentleman wears a medium-sleeve shirt with pure color patterns and a long pants. The shirt is with cotton fabric and its neckline is round. The pants are with cotton fabric and other patterns.
MEN-Pants-id_00006039-01_7_additional,id_00006039,MEN,Pants,additional,gallery,334,The gentleman wears a medium-sleeve shirt with pure color patterns and long trousers. The shirt is with cotton fabric and it has a lapel neckline. The trousers are with cotton fabric and solid color patterns. This gentleman is wearing a hat.
MEN-Pants-id_00006039-02_7_additional,id_00006039,MEN,Pants,additional,gallery,335,"His shirt has long sleeves, cotton fabric and solid color patterns. The neckline of it is round. The trousers the guy wears is of long length. The trousers are with cotton fabric and pure color patterns. The gentleman also wears an outer clothing, with denim fabric and solid color patterns. This gentleman is wearing a hat."
MEN-Pants-id_00006039-03_7_additional,id_00006039,MEN,Pants,additional,gallery,336,This gentleman wears a long-sleeve sweater with solid color patterns and a long trousers. The sweater is with cotton fabric. The neckline of the sweater is round. The trousers are with cotton fabric and solid color patterns. The outer clothing the person wears is with denim fabric and solid color patterns. This gentleman has a hat in his head.
MEN-Pants-id_00006039-06_7_additional,id_00006039,MEN,Pants,additional,gallery,337,"The sweater this guy wears has long sleeves and its fabric is cotton. The pattern of it is pure color. It has a crew neckline. This guy wears a long trousers, with cotton fabric and pure color patterns. The gentleman also wears an outer clothing, with denim fabric and pure color patterns. There is a hat in his head."
MEN-Pants-id_00006351-01_1_front,id_00006351,MEN,Pants,front,gallery,344,The person is wearing a long-sleeve shirt with pure color patterns. The shirt is with cotton fabric. It has a round neckline. The person wears a long trousers. The trousers are with cotton fabric and graphic patterns. The person wears a ring. There is an accessory on his wrist. The guy has a hat in his head.
MEN-Pants-id_00006535-01_1_front,id_00006535,MEN,Pants,front,gallery,348,"The sweater this guy wears has long sleeves and its fabric is cotton. The pattern of it is pure color. It has a crew neckline. This guy wears a long trousers, with cotton fabric and pure color patterns. There is a hat in his head."
MEN-Pants-id_00006535-02_1_front,id_00006535,MEN,Pants,front,gallery,349,"The sweater this guy wears has long sleeves and it is with cotton fabric and pure color patterns. The neckline of the sweater is round. This guy wears a long trousers, with cotton fabric and solid color patterns. The outer clothing this guy wears is with cotton fabric and solid color patterns. The person is wearing a hat."
MEN-Pants-id_00006535-06_1_front,id_00006535,MEN,Pants,front,gallery,353,"His shirt has long sleeves, cotton fabric and pure color patterns. The gentleman wears a long trousers. The trousers are with cotton fabric and pure color patterns. The outer clothing the guy wears is with cotton fabric and solid color patterns. This person wears a hat."
MEN-Pants-id_00006535-09_1_front,id_00006535,MEN,Pants,front,gallery,355,The gentleman is wearing a long-sleeve shirt with pure color patterns. The shirt is with cotton fabric. It has a round neckline. The gentleman wears a long pants. The pants are with cotton fabric and solid color patterns. There is an accessory on his wrist. The gentleman wears a ring. The gentleman is wearing a hat.
MEN-Pants-id_00006535-10_1_front,id_00006535,MEN,Pants,front,gallery,356,"The shirt this person wears has long sleeves, its fabric is cotton, and it has pure color patterns. The shirt has a round neckline. This person wears a long trousers, with cotton fabric and solid color patterns. The outer clothing the person wears is with cotton fabric and solid color patterns. The guy has a hat in his head."
MEN-Pants-id_00006856-03_7_additional,id_00006856,MEN,Pants,additional,gallery,381,This man wears a long-sleeve sweater with pure color patterns and a long trousers. The sweater is with cotton fabric and its neckline is crew. The trousers are with cotton fabric and solid color patterns. The outer clothing is with denim fabric and solid color patterns.
MEN-Pants-id_00006933-01_1_front,id_00006933,MEN,Pants,front,gallery,385,"The shirt this gentleman wears has short sleeves, its fabric is cotton, and it has graphic patterns. The shirt has a crew neckline. This gentleman wears a long trousers, with cotton fabric and graphic patterns. There is a hat in his head. This gentleman has neckwear."
MEN-Pants-id_00006957-01_4_full,id_00006957,MEN,Pants,full,gallery,386,This man is wearing a short-sleeve T-shirt with pure color patterns. The T-shirt is with cotton fabric and its neckline is crew. This man wears a long pants. The pants are with cotton fabric and complicated patterns. There is an accessory on his wrist.
MEN-Pants-id_00007146-07_1_front,id_00007146,MEN,Pants,front,gallery,390,"His tank shirt has sleeves cut off, cotton fabric and solid color patterns. It has a crew neckline. The pants the person wears is of long length. The pants are with cotton fabric and pure color patterns."
MEN-Pants-id_00007146-08_1_front,id_00007146,MEN,Pants,front,gallery,391,This man wears a short-sleeve shirt with solid color patterns and a long pants. The shirt is with cotton fabric and its neckline is crew. The pants are with denim fabric and solid color patterns. The outer clothing is with denim fabric and pure color patterns. The gentleman is wearing sunglasses.
MEN-Shirts_Polos-id_00000167-01_4_full,id_00000167,MEN,Shirts_Polos,full,gallery,410,This man is wearing a long-sleeve sweater with color block patterns and a long trousers. The sweater is with cotton fabric and its neckline is lapel. The trousers are with denim fabric and solid color patterns.
MEN-Shirts_Polos-id_00000193-05_7_additional,id_00000193,MEN,Shirts_Polos,additional,gallery,412,The guy wears a long-sleeve shirt with color block patterns and a long pants. The shirt is with cotton fabric and its neckline is lapel. The pants are with cotton fabric and pure color patterns. There is a hat in his head.
MEN-Shirts_Polos-id_00000632-01_4_full,id_00000632,MEN,Shirts_Polos,full,gallery,421,This person is wearing a long-sleeve sweater with floral patterns. The sweater is with cotton fabric. It has a lapel neckline. This person wears a long trousers. The trousers are with denim fabric and pure color patterns. There is an accessory on his wrist.
MEN-Shirts_Polos-id_00000711-01_4_full,id_00000711,MEN,Shirts_Polos,full,gallery,423,"His T-shirt has short sleeves, cotton fabric and striped patterns. The neckline of it is lapel. The person wears a medium pants. The pants are with cotton fabric and pure color patterns. There is a hat in his head."
MEN-Shirts_Polos-id_00000712-02_4_full,id_00000712,MEN,Shirts_Polos,full,gallery,424,"His sweater has long sleeves, cotton fabric and lattice patterns. The neckline of it is lapel. This gentleman wears a long pants. The pants are with cotton fabric and pure color patterns."
MEN-Shirts_Polos-id_00000846-01_4_full,id_00000846,MEN,Shirts_Polos,full,gallery,426,"His T-shirt has short sleeves, cotton fabric and solid color patterns. The neckline of it is lapel. The pants this man wears is of short length. The pants are with cotton fabric and pure color patterns. There is an accessory on his wrist."
MEN-Shirts_Polos-id_00000846-02_4_full,id_00000846,MEN,Shirts_Polos,full,gallery,427,This gentleman wears a short-sleeve T-shirt with pure color patterns. The T-shirt is with cotton fabric. It has a lapel neckline. The pants this gentleman wears is of short length. The pants are with cotton fabric and solid color patterns. There is an accessory on his wrist.
MEN-Shirts_Polos-id_00000898-04_4_full,id_00000898,MEN,Shirts_Polos,full,gallery,431,"The T-shirt this gentleman wears has short sleeves, its fabric is cotton, and it has graphic patterns. The T-shirt has a lapel neckline. This gentleman wears a short shorts, with cotton fabric and pure color patterns."
MEN-Shirts_Polos-id_00001055-03_4_full,id_00001055,MEN,Shirts_Polos,full,gallery,435,"His shirt has short sleeves, cotton fabric and graphic patterns. The neckline of it is lapel. The pants this guy wears is of medium length. The pants are with cotton fabric and solid color patterns. This man has a hat in his head."
